paper,cross,paper_ID,exp_ID,obs_ID,region,duration_first,duration_last,C_type,C_rate,C_calc,C_app,C_total,C_year,plant,plant_category,plant_anper,plant_gfs,seeding_exotic,seeding_native,plot,n_trt,n_cntrl,biomass_mean_trt,biomass_SE_trt,biomass_SD_trt,biomass_mean_cntrl,biomass_SE_cntrl,biomass_SD_cntrl,cover_mean_trt,cover_SE_trt,cover_SD_trt,cover_mean_cntrl,cover_SE_cntrl,cover_SD_cntrl,density_mean_trt,density_SE_trt,density_SD_trt,density_mean_cntrl,density_SE_cntrl,density_SD_cntrl
Paschke_2000,uncult,35,50,1568,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Talinum calycinum,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1569,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Thelesperma megapotamicum,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0.0425,,0.085,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1570,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Townsendia excarpa,native perennial forb,perennial,forb,0,0,100,4,4,0.2725,,0.173277235,0.19,,0.139044357,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1571,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Tradescantia occidentalis,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1572,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Verbesina encelioides,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1573,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Vulpia octoflora,native annual graminoid,annual,graminoid,0,0,100,4,4,0.2775,,0.353022662,5.1975,,3.909530023,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1574,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Xanthium strumarium,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1575,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Yucca glauca,native perennial forb shrub subshrub,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1576,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Zigadenus venenosus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Peltzer_1998,,49,65,1577,central Canada,39,2,sawdust,183.945045,yes,8,735.7801802,relevant,Thlaspi arvense,exotic annual forb,annual,forb,0,,0.007853982,10,10,,,,,,,0,,0,0.3,,0.9,,,,,,
Peltzer_1998,,49,65,1578,central Canada,39,2,sawdust,183.945045,yes,8,735.7801802,relevant,Vicia americana,native perennial forb vine,perennial,forb,0,,0.007853982,10,10,,,,,,,1.5,,4.7,0,,0,,,,,,
Peltzer_1998,,49,65,1579,central Canada,39,2,sawdust,183.945045,yes,8,735.7801802,relevant,Andropogon  gerardii (big bluestem),native perennial graminoid,perennial,graminoid,0,,0.007853982,10,10,,,,,,,3.6,,8.3,0.6,,1.3,,,,,,
Prober_2005,Green Gully,37,51,1580,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Avena barbata,exotic annual graminoid,annual,graminoid,0,0,6,4,4,,,,,,,53.5,,4.434711565,98,,4,,,,,,
Prober_2005,Green Gully,37,51,1581,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Avena barbata,exotic annual graminoid,annual,graminoid,0,8000,6,4,4,,,,,,,55,,14,94,,6.92820323,,,,,,
Prober_2005,Green Gully,37,51,1582,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Avena barbata,exotic annual graminoid,annual,graminoid,0,4000,6,4,4,,,,,,,56,,19.04380914,94.5,,1.914854216,,,,,,
Prober_2005,Green Gully,37,51,1583,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Bromus diandrus (ripgut brome),exotic annual perennial graminoid,annual,graminoid,0,0,6,4,4,,,,,,,18,,2.309401077,57,,7.571877794,,,,,,
Prober_2005,Green Gully,37,51,1584,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Bromus diandrus (ripgut brome),exotic annual perennial graminoid,annual,graminoid,0,8000,6,4,4,,,,,,,28.5,,9.574271078,78,,10.06644591,,,,,,
Prober_2005,Green Gully,37,51,1585,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Bromus diandrus (ripgut brome),exotic annual perennial graminoid,annual,graminoid,0,4000,6,4,4,,,,,,,25,,13.21615173,67,,10.51982256,,,,,,
Prober_2005,Green Gully,37,51,1586,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Echium plantagineum,exotic annual biennial forb,annual,forb,0,0,6,4,4,,,,,,,17.5,,13.98809017,16,,6.531972647,,,,,,
Prober_2005,Green Gully,37,51,1587,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Echium plantagineum,exotic annual biennial forb,annual,forb,0,8000,6,4,4,,,,,,,13.5,,8.544003745,16,,11.3137085,,,,,,
Prober_2005,Green Gully,37,51,1588,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Echium plantagineum,exotic annual biennial forb,annual,forb,0,4000,6,4,4,,,,,,,14.25,,15.19594244,26,,12.4365054,,,,,,
Prober_2005,Windermere,37,52,1589,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Bothriochloa macra,native perennial graminoid,perennial,graminoid,0,0,6,4,4,,,,,,,57.5,,17.99073836,59,,14.37590577,,,,,,
Prober_2005,Windermere,37,52,1590,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Bothriochloa macra,native perennial graminoid,perennial,graminoid,0,8000,6,4,4,,,,,,,77.5,,6.608075867,53,,15.87450787,,,,,,
Prober_2005,Windermere,37,52,1591,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Bothriochloa macra,native perennial graminoid,perennial,graminoid,0,4000,6,4,4,,,,,,,57.5,,1.914854216,49.5,,10.5039675,,,,,,
Prober_2005,Windermere,37,52,1592,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Austrodanthonia spp.,native perennial graminoid,perennial,graminoid,0,0,6,4,4,,,,,,,9,,7.745966692,6.5,,5.259911279,,,,,,
Prober_2005,Windermere,37,52,1593,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Austrodanthonia spp.,native perennial graminoid,perennial,graminoid,0,8000,6,4,4,,,,,,,4.5,,4.434711565,6.5,,3.415650255,,,,,,
Prober_2005,Windermere,37,52,1594,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Austrodanthonia spp.,native perennial graminoid,perennial,graminoid,0,4000,6,4,4,,,,,,,6,,4.320493799,5,,7.393691004,,,,,,
Prober_2005,Windermere,37,52,1595,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Elymus scaber,native perennial graminoid,perennial,graminoid,0,0,6,4,4,,,,,,,6,,6.733003292,4.5,,2.516611478,,,,,,
Prober_2005,Windermere,37,52,1596,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Elymus scaber,native perennial graminoid,perennial,graminoid,0,8000,6,4,4,,,,,,,2.5,,2.516611478,5,,3.464101615,,,,,,
Prober_2005,Windermere,37,52,1597,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Elymus scaber,native perennial graminoid,perennial,graminoid,0,4000,6,4,4,,,,,,,0.5,,1,4.5,,2.516611478,,,,,,
Prober_2005,Windermere,37,52,1598,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Erodium botrys,exotic annual biennial forb,annual,forb,0,0,6,4,4,,,,,,,8.666666667,,11.71893055,38.5,,12.36931688,,,,,,
Prober_2005,Windermere,37,52,1599,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Erodium botrys,exotic annual biennial forb,annual,forb,0,8000,6,4,4,,,,,,,12,,20.04993766,43.25,,34.36446808,,,,,,
Prober_2005,Windermere,37,52,1600,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Erodium botrys,exotic annual biennial forb,annual,forb,0,4000,6,4,4,,,,,,,7.5,,3,34,,28.79814809,,,,,,
Prober_2005,Windermere,37,52,1601,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Hypochaeris glabra,exotic annual forb,annual,forb,0,0,6,4,4,,,,,,,7.25,,4.856267428,30,,19.93322185,,,,,,
Prober_2005,Windermere,37,52,1602,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Hypochaeris glabra,exotic annual forb,annual,forb,0,8000,6,4,4,,,,,,,12.5,,9.291573243,25.5,,8.386497084,,,,,,
Prober_2005,Windermere,37,52,1603,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Hypochaeris glabra,exotic annual forb,annual,forb,0,4000,6,4,4,,,,,,,14.5,,13.3041347,19,,14.09491634,,,,,,
Prober_2005,Windermere,37,52,1604,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Lomandra,native perennial graminoid,perennial,graminoid,0,0,6,4,4,,,,,,,7.5,,3.785938897,3.5,,4.434711565,,,,,,
Prober_2005,Windermere,37,52,1605,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Lomandra,native perennial graminoid,perennial,graminoid,0,8000,6,4,4,,,,,,,6,,6.733003292,4.5,,3,,,,,,
Prober_2005,Windermere,37,52,1606,southeast Australia,29,2,sucrose,630,no,10,2100,relevant,Lomandra,native perennial graminoid,perennial,graminoid,0,4000,6,4,4,,,,,,,11,,9.591663047,4,,4.320493799,,,,,,
Prober_2005,Windermere,37,52,1607,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Trifolium subterraneum,exotic annual forb,annual,forb,0,0,6,4,4,,,,,,,20,,6.531972647,37,,16.69331203,,,,,,
Prober_2005,Windermere,37,52,1608,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Trifolium subterraneum,exotic annual forb,annual,forb,0,8000,6,4,4,,,,,,,15,,8.082903769,50.5,,18.57417562,,,,,,
Prober_2005,Windermere,37,52,1609,southeast Australia,17,2,sucrose,630,no,6,1260,relevant,Trifolium subterraneum,exotic annual forb,annual,forb,0,4000,6,4,4,,,,,,,21,,15.4488403,32,,12.32882801,,,,,,
Rashid_2010,,38,53,1610,Himalaya,10,10,sawdust,,,1,,relevant, Anthemis cotula (stinking mayweed),exotic annual forb,annual,forb,0,0,4,3,3,,,,,,,,,,,,,82.78879813,3.850641774,,30.98016336,4.025670945,
Rashid_2010,,38,53,1611,Himalaya,10,10,sawdust,,,1,,relevant,Conyza canadensis (horse-weed),exotic annual biennial forb,annual,forb,0,0,4,3,3,,,,,,,,,,,,,22.92882147,1.400233372,,31.50525088,2.27537923,
Rashid_2010,,38,53,1612,Himalaya,10,10,sawdust,,,1,,relevant,Galinsoga parviflora (gallant soldier),exotic annual forb,annual,forb,0,0,4,3,3,,,,,,,,,,,,,9.626604434,1.050175029,,17.15285881,2.27537923,
Reever Morgan_1999,density count,39,54,1613,"Rocky Mountains, USA",5,1.5,sucrose AND sawdust,714.3120721,yes,3.5,714.3120721,relevant,Alyssum minus,exotic annual graminoid,annual,graminoid,0,0,2.25,18,18,,,,,,,,,,,,,226.7,72,,326.1,109.6,
Reever Morgan_1999,density count,39,54,1614,"Rocky Mountains, USA",5,1.5,sucrose AND sawdust,714.3120721,yes,3.5,714.3120721,relevant,Centaurea diffusa,exotic annual perennial forb,unknown,forb,0,0,2.25,18,18,,,,,,,,,,,,,7.3,4.5,,2.5,0.8,
Reever Morgan_1999,density count,39,54,1615,"Rocky Mountains, USA",5,1.5,sucrose AND sawdust,714.3120721,yes,3.5,714.3120721,relevant,Agropyron smithii,native perennial graminoid,perennial,graminoid,0,0,2.25,18,18,,,,,,,,,,,,,123.9,27.7,,120.6,23.7,
Reever Morgan_1999,Aug harvest,39,54,1616,"Rocky Mountains, USA",6,2,sucrose AND sawdust,714.3120721,yes,3.5,714.3120721,relevant,Centaurea diffusa,exotic annual perennial forb,unknown,forb,0,0,2.25,9,5,40.9,19.1,,65.6,34.4,,,,,,,,,,,,,
Rowe_2009,,40,55,1617,"Rocky Mountains, USA",22,2,sucrose,260.4,no,18,520.8,relevant,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,0,584,1.5,12,12,,,,,,,39.66991748,3.780945236,,49.21230308,3.720930233,,,,,,,
Rowe_2009,,40,55,1618,"Rocky Mountains, USA",22,2,sucrose,260.4,no,18,520.8,relevant,total native annual/biennial,native annual biennial,annual,unknown,0,584,1.5,12,12,,,,,,,0.292772187,0,,2.63494968,2.1957914,,,,,,,
Rowe_2009,,40,55,1619,"Rocky Mountains, USA",22,2,sucrose,260.4,no,18,520.8,relevant,total native perennial,native perennial,perennial,unknown,0,584,1.5,12,12,,,,,,,42.01280878,3.95242452,,38.13357731,4.757548033,,,,,,,
Sandel_2011,Tom's Point,41,56,1620,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Achillea millefolium,native perennial forb,perennial,forb,0,,16,16,16,,,,,,,0.46875,,1.935210501,0.3125,,1.510544945,,,,,,
Sandel_2011,Tom's Point,41,56,1621,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Agrostis stolonifera,exotic perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1622,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Aira caryophyllea,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,2.1875,,3.870421002,4.453125,,6.732837529,,,,,,
Sandel_2011,Tom's Point,41,56,1623,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Anagallis arvensis,exotic annual biennial graminoid,annual,graminoid,0,,16,16,16,,,,,,,3.125,,3.149703942,2.890625,,2.928335502,,,,,,
Sandel_2011,Tom's Point,41,56,1624,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Avena barbata,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,0.390625,,1.352448544,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1625,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Baccharis pilularis,native perennial shrub subshrub,perennial,shrub,0,,16,16,16,,,,,,,0.78125,,4.005824133,5.3125,,21.37857925,,,,,,
Sandel_2011,Tom's Point,41,56,1626,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Briza maxima,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1627,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Briza minor,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,0.234375,,1.065210129,0.15625,,0.876840468,,,,,,
Sandel_2011,Tom's Point,41,56,1628,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Bromus carinatus,native annual perennial graminoid,unknown,graminoid,0,,16,16,16,,,,,,,6.25,,7.8173596,2.265625,,3.077012504,11.07902736,2.310030395,,3.556231003,0.866261398,
Sandel_2011,Tom's Point,41,56,1629,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Bromus diandrus,exotic annual perennial graminoid,annual,graminoid,0,,16,16,16,,,,,,,15.78125,,18.90281641,8.75,,13.56933986,,,,,,
Sandel_2011,Tom's Point,41,56,1630,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Bromus hordeaceus,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,5.78125,,3.238992348,6.09375,,5.667279379,,,,,,
Sandel_2011,Tom's Point,41,56,1631,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Carduus pycnocephalus,exotic annual forb,annual,forb,0,,16,16,16,,,,,,,0.78125,,1.829812637,0.9375,,1.966989481,,,,,,
Sandel_2011,Tom's Point,41,56,1632,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Cirsium vulgare,exotic biennial forb,biennial,forb,0,,16,16,16,,,,,,,0,,0,0.46875,,3.75,,,,,,
Sandel_2011,Tom's Point,41,56,1633,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Cynosurus echinatus,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1634,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Danthonia californica,native perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,2.109375,,7.003666132,0.546875,,2.689955965,,,,,,
Sandel_2011,Tom's Point,41,56,1635,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Daucus pusillus,native annual forb,annual,forb,0,,16,16,16,,,,,,,2.03125,,5.684757537,0.78125,,1.829812637,,,,,,
Sandel_2011,Tom's Point,41,56,1636,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Elymus glaucus,native perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,11.328125,,18.17555893,8.203125,,12.61037578,,,,,,
Sandel_2011,Tom's Point,41,56,1637,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Erodium botrys,exotic annual biennial forb,annual,forb,0,,16,16,16,,,,,,,1.09375,,2.434662064,0.390625,,1.352448544,,,,,,
Sandel_2011,Tom's Point,41,56,1638,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Erodium cicutarium,exotic annual biennial forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1639,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Eschscholzia californica,native annual perennial forb,unknown,forb,0,,16,16,16,,,,,,,0.46875,,1.717960677,0.234375,,1.388640851,,,,,,
Sandel_2011,Tom's Point,41,56,1640,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Pteridium aquilinum,native perennial forb,perennial,forb,0,,16,16,16,,,,,,,0.78125,,5.134597092,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1641,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Festuca arundinacea,exotic perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,3.28125,,2.393567769,3.984375,,2.842378768,,,,,,
Sandel_2011,Tom's Point,41,56,1642,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Geranium dissectum,exotic annual biennial forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0.15625,,1.25,,,,,,
Sandel_2011,Tom's Point,41,56,1643,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Heracleum lanatum,native perennial forb,perennial,forb,0,,16,16,16,,,,,,,31.171875,,23.61634804,35,,22.99068134,,,,,,
Sandel_2011,Tom's Point,41,56,1644,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Holcus lanatus,exotic perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1645,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Hordeum brachyantherum,native perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1646,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Hordeum murinum,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,2.421875,,3.778824406,2.578125,,3.211115059,,,,,,
Sandel_2011,Tom's Point,41,56,1647,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Hypochaeris glabra,exotic annual forb,annual,forb,0,,16,16,16,,,,,,,7.734375,,9.508963503,5.859375,,7.483033057,,,,,,
Sandel_2011,Tom's Point,41,56,1648,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Hypochaeris radicata,exotic perennial forb,perennial,forb,0,,16,16,16,,,,,,,0.546875,,2.203386193,0.234375,,1.065210129,,,,,,
Sandel_2011,Tom's Point,41,56,1649,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Linum bienne,exotic annual biennial perennial forb,unknown,forb,0,,16,16,16,,,,,,,11.171875,,14.35773636,10.546875,,14.257195,,,,,,
Sandel_2011,Tom's Point,41,56,1650,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Lolium perenne,exotic annual perennial graminoid,unknown,graminoid,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1651,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Lupinus arboreus,native perennial shrub subshrub,perennial,shrub,0,,16,16,16,,,,,,,1.71875,,3.802541965,0.15625,,0.876840468,,,,,,
Sandel_2011,Tom's Point,41,56,1652,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Lupinus bicolor,native annual forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1653,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Medicago polymorpha,exotic annual perennial forb,unknown,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1654,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Monardella villosa,native perennial shrub subshrub,perennial,shrub,0,,16,16,16,,,,,,,1.25,,2.672612419,1.328125,,3.117053388,,,,,,
Sandel_2011,Tom's Point,41,56,1655,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Oxalis albicans,native perennial forb subshrub,perennial,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1656,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Phalaris aquatica,exotic perennial graminoid,perennial,graminoid,0,,16,16,16,,,,,,,3.828125,,7.223319132,3.046875,,4.236761595,,,,,,
Sandel_2011,Tom's Point,41,56,1657,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Plantago lanceolata,exotic annual biennial perennial forb,unknown,forb,0,,16,16,16,,,,,,,2.8125,,7.175520555,5.625,,11.90238071,,,,,,
Sandel_2011,Tom's Point,41,56,1658,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Ranunculus californicus,native perennial forb,perennial,forb,0,,16,16,16,,,,,,,0.15625,,0.876840468,0.234375,,1.065210129,,,,,,
Sandel_2011,Tom's Point,41,56,1659,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Raphanus sativus,exotic annual biennial forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1660,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Rubus ursinus,native perennial subshrub,perennial,subshrub,0,,16,16,16,,,,,,,4.609375,,7.575267165,7.734375,,8.860904299,,,,,,
Sandel_2011,Tom's Point,41,56,1661,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Rumex acetosella,exotic perennial forb,perennial,forb,0,,16,16,16,,,,,,,9.296875,,7.23018296,16.953125,,10.10332287,,,,,,
Sandel_2011,Tom's Point,41,56,1662,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Silene gallica,exotic annual biennial forb,annual,forb,0,,16,16,16,,,,,,,0.390625,,1.352448544,0.390625,,1.352448544,,,,,,
Sandel_2011,Tom's Point,41,56,1663,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Sisyrinchium bellum,native perennial forb,perennial,forb,0,,16,16,16,,,,,,,0.234375,,1.065210129,0.078125,,0.625,,,,,,
Sandel_2011,Tom's Point,41,56,1664,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Sonchus asper,exotic annual forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1665,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Trifolium bifidum,native annual forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0.078125,,0.625,,,,,,
Sandel_2011,Tom's Point,41,56,1666,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Trifolium microdon,native annual forb,annual,forb,0,,16,16,16,,,,,,,0.78125,,1.829812637,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1667,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Trifolium subterraneum,exotic annual forb,annual,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1668,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Triphysaria pusilla,native annual forb,annual,forb,0,,16,16,16,,,,,,,0.078125,,0.625,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1669,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Vicia hirsuta,exotic annual forb vine,annual,forb,0,,16,16,16,,,,,,,0,,0,0,,0,,,,,,
Sandel_2011,Tom's Point,41,56,1670,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Vicia sativa,exotic annual forb vine,annual,forb,0,,16,16,16,,,,,,,5.3125,,3.196600377,3.90625,,2.083333333,,,,,,
Sandel_2011,Tom's Point,41,56,1671,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Vulpia myuros,exotic annual graminoid,annual,graminoid,0,,16,16,16,,,,,,,6.015625,,8.827252512,10.703125,,15.03612548,,,,,,
Sandel_2011,Point Reyes,41,57,1672,"coastal CA, USA",45,4,sucrose AND sawdust,195,no,9,1756,relevant,Achillea millefolium,native perennial forb,perennial,forb,0,,25,16,16,,,,,,,0,,0,0,,0,,,,,,
